address,tranAtt,refundAtt,diff
0x196a8f4dbb874b820d187773b6e94974c027b47b,1980,1980,0
0x476bf20bcaf65bae803f42a3573792b47df0b7f7,4875.222,4875.222,0
0x08d3211fb72e19cd9ef5d27551567a24ec3b8a91,13134,13134,0
0xe2e2e77ccb52941f6e7610f60efa1823fed6964b,2151.6,2151.6,0
0xe2f97fc403b17002ebea8e9508718cc7385a8295,1452,1452,0
0x5154d0ebc311134ef778e8b29e6f29a1cc13dfcd,191.4,191.4,0
0x4d6aaee383d15276a221d51f0eb0efcaa9f3ad20,750.816,750.816,0
0x5398713dc293c6a790473b7739be0f9b25cf41cd,990,990,0
0x81e4033bb0636b00c1436c7df1bf22a4a74f25f3,2455.2,2455.2,0
0xde6783e1f893b39ee1e48702cf11e6c58536a253,1254,1254,0
0x56931f6e997b18f28c5275ae420bee1bcedf6cce,4620,4620,0
0xc80683d42772b28b7ddf3a9efb1b35a31e96c31d,3432,3432,0
0x5a91efb0ca26a81f48b4620b7b4791f7f043b3dd,3300,3300,0
0x85c1fee60f98b7de104179e29c5fde2c1166bdc5,14454,14453.999999999,1e-9
0x55afc343a65e9aaa30afc2aa283dca5a0e0b449d,3300,3300,0
0x590996e0e4166a51e9aa604b32a13bf7d919ebf2,1702.8,1702.8,0
0x943dcf00f32ed8efcfd7f33145a61496af00ee5d,1155,1155,0
0xfd4370c7ebdb41e25dac8a34cf4e13222a166289,132000,132000,0
0x4845347ce1b144a3fe0b7a1a8e1dd991a77d04b9,26070,26070,0
0xbc8592f1a465fdbc24fabe01e97e75a2f6e363fa,2633.4,2633.4,0
0x0fdc14ca9784cba95e9f51709f73bd9000e99aaf,3490.74,3490.74,0
0x02a4e5c31f9ec747fe0ab5457c48283d33c39b45,2006.4,2006.4,0
0x9b2a98c24aa1dfd733fb74984a8ef07776e39042,7359,7359,0
0x8cbb638e8af60950a9b979385e81192c0e984cf8,1320,1320,0
0xaf927650987a4b0048ada00a99df99c34a02142f,12066.12,12066.12,0
0x003a6df5ac6edec6b194a464dc399e7e72b932b8,13200,13200,0
0xa004f1807e02d885d329c3f1fd25653901b0eaba,6600,6600,0
0x7facdc9e34685687f8665b56aa0f618b9241f9ed,9240,9240,0
0x06021860c0af11ceb29839aa78284c66fd3f79c5,660000,660000,0
0xe9bb7243a8fc91b7d060a7c728c61644cb3121eb,6177.6,6177.6,0
0x5b279c406a13a1772c7c382d1096b04a7e65e753,1320,1320,0
0xc2e1555af10375d2f0174268d583caa4d6d856e3,1848,1848,0
0xcea0d7edbaf2ac79c52717e281db440f863e9418,5940,5940,0
0x59a78028b4b0303e07a42614f06a9db211768a0a,46200,46200,0
0x5e2938c3290cf5fac4fe4a21555df0c80da67c95,16500,16500,0
0x1c038b3229b5c1967e2d53422f62ffdda02d5e3d,1584,1584,0
0x2c05300661f8b8459cf09b43d2d8a924456c6a4f,594,594,0
0x0b6ca2b11ee500889f5c24cdb5a229cda885ffd0,1320,1320,0
0x00dcedb40fe78fd036d5e92ad5fc2d819afebf34,792,792,0
0x8a172d513e973f2c3d75a1fb33057caf4c789641,18480,18480,0
0x8e56924688cccdb8d929554ec65500601e4cebb6,12210,12210,0
0x2ef8d17d20dcc5696d571b333f9d3c63d3bdeded,1650,1650,0
0xab58016c3407666bb17a4c1a4914dea9096bbf87,37620,37620,0
0x9d0dea2f55acf2fb28e0ac64a5f1f63d80640b2d,930.6,930.6,0
0xbbc709551801ca32cfb2dcf55dd29d9fd595b6c5,52800,52800,0
0xe2addf8a1358e46f9f72e8d94b9878cb35acf337,19800,19800,0
0x78f6e9e6f569b74ef90efa68bb946c317fa5c903,1320,1320,0
0x9915277e2237a571f211305d4b96a95a5cc2e26a,2046,2046,0
0x3c34ceba1c877a3758051207a8e0bec92441ea28,277200,277200,0
0xb596764189686099cf2e777ab26e01f1067645fb,12540,12540,0
0x9c1db89c58174c90d562dd3412cd4b2ba58f7620,2428.8,2428.8,0
0x6f5ac81eeec184c7091246eb10dad2dddda3ebe2,660,660,0
0x116a1ffb78c6994c8338e7636808272f9f9f5d56,3300,3300,0
0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,2838,2838,0
0x75fbfdf7b481a7be5fa0939b18dda6d3837e8cea,3300,3300,0
0x005ec605fbc1328720a862b4540c86ff0b8e696e,429,429,0
0x9c7e16d47a9840e7f91c932e9d00b05a3c055167,19800,19800,0
0x46358860ee06feca9bd83ade31df9364b7296839,646.8,646.8,0
0xa3d357c0e8a759946de76564e013f98f22a30496,3036,3036,0
0x8ad7c876aa579fef23f0df6cb195249e1828cc37,660,660,0
0x25b3bb3f9fa85a7866feaa1cc9f31a8d47becd27,6600,6600,0
0x1edc06719f97607117e6367323deac87ff3f1fcb,2640,2640,0
0x84c0812831187739549b81eec293bd7f8e14339e,1947,1947,0
0x14678c475bde15d8591b5cfb973338a3688aaed9,660,660,0
0x07ff3463620606e7483f074c44fc25c32383bc79,19800,19800,0
0x8564a4d65bf84074b7240da52a4d34f9d490d359,3102,3102,0
0xf7927ad8cd07168be8affa1b453b5b85564833ef,9900,9900,0
0x06cb46cafa120c43a5ffb9c0513c6540ea94f08e,3300,3300,0
0x0681e6274bd1d606e9d192b550fb1d20db47ca85,1320,1320,0
0x28d0f70fa8c6e9657ff1290616b5afcbafb70eac,1320,1320,0
0x5c13686230bc5c1d796aadd605b708ffec5bf120,19800,19800,0
0xcb71fbca8d0617c0ec64bccda544d4dc88caaaa8,3300,3300,0
0xc4621d76daa027f8f7d3656d0b0f48a1bed7fc85,3102,3102,0
0x6b4787ee0b39d848667d3a7237a497650d2d291c,1650,1650,0
0xd0a78d0a65d49688516a8a026e3f8e7ba5938d56,34782,34782,0
0x4872cf570082ca437d408b56d24e793abbf371f1,19800,19800,0
0xce386fe02685c54070131219fa124b482c3b7656,5280,5280,0
0x7f18c2579ba138831f7eafd88b20b472f9f5eaa8,7675.8,7675.8,0
0x5711e18e2f31c50fc77e1b7a8d238fc39abb9348,660,660,0
0x7b944457fddba98bae9b0e08d73bc00871d3efb7,1320,1320,0
0x006ee17e69aada8d46c426ec26ab8a1209d6fc44,2244,2244,0
0x47781528f5629187913e2c08d76cf73cb6e3ab9d,3300,3300,0
0x32c90863b8f4924d752a003ff96ff6b3c025b684,1980,1980,0
0xe3667ae4bdafad97355f7faf27be6acccc2b2b2e,5610,5610,0
0xd8681475db27b31603f86e794b205d88d461aced,16500,16500,0
0xe130554daeec33ea22e0d2884293b3da1f6c7b86,11220,11220,0
0x803c7637d680c8b21c8e42a5a2d5dafd06a6d0ef,1980,1980,0
0xb8028a5e590e615069553599321ab9ae3c2c36d7,13200,13200,0
0xfedf6287adb76a271d33c44d983087f06e262689,3240.6,3240.6,0
0xaa5efbef63ff5fd89d6f0ce21a5e7e349ced1c6e,33000,33000,0
0x60300274df8c4094332d39675ac8081dadf564b5,5405.4,5405.4,0
0xa18a14d5eeee3cfed57caafa124a9e73ccaed1aa,660,660,0
0xb23d9052348961b90af9bfb52cf44597e8c6d382,6600,6600,0
0xcedc93efa1dd364460c3d537e8cd5d8472d38078,594,594,0
0x93e6cad05c1c85fa6d5cdd0222341eed83b21c79,2032.8,2032.8,0
0xba6f2174529173ffbc01a99da53070e31bc4b4a8,3960,3960,0
0xff515e40b26e7f52179d8f61a8463b8a3534d8eb,4620,4620,0
0xe39f721a0974d16c066b65e3d199deb0f73067e2,30783.522,30783.522,0
0x6bd77fb465448709b8bca2a814dd2b72fdaa2858,1980,1980,0
0x482f990559f0f685ad4f893a8fb58873b283d658,2508,2508,0
0xb18c9df61ed48944b6c884ac6100cfa6c0a1e70e,1320,1320,0
0xdf0ceac09ca8eaebc5afac19eefa1ef61a641bed,3613.368,3613.368,0
0x8a4c8ff60511b4d677c2241035a5b1924cd98823,3960,3960,0
0x81d9335cad450641cbde13770c34409de1615a7f,19802.68737744,19802.6873,0.00007744
0x04238f1655a0a3ae6edf222ceb3bff3d345fcba8,6567,6567,0
0x89db3041ca9ccfc8bf496a21f636e57c0aac4092,66000,66000,0
0x6b0162f6169f69962e0f24103f16195361c999c9,3300,3300,0
0xd925a7b1e7618c311fe836fb6218d9a49bdafcc7,571.56,571.56,0
0xe85c687132e380faf6ef81c6eedc2d5bc66b66fc,3300,3300,0
0xaefea59c60e008455d4e9a9819061a298e965f1a,660,660,0
0x878208f685f41f4c8ce3d9323ca7940634cdbd56,660,660,0
0x8a7f72cf1a761893a56349d40718295be42c6cae,660,660,0
0x1917d22e106a03f5463f53b472749f3fcf262195,19800,19800,0
0xe2e0c06f17524ef40b00dc4eec64c3ffbff67cd2,16500,16500,0
0x106f2199328abd810d582fae5fe30f41253afbd2,1980,1980,0
0x61cf029e58713260acdad6e46a54ba687a465064,6580.2,6580.2,0
0x0a3b0594f80734d2b2060a8fae9f78ce8733942a,1320,1320,0
0x477ce093318204e5288d2898acb668be34134a59,2640,2640,0
0x9e2ac2c52858d03effdf096866450bc437a44688,10381.8,10381.8,0
0x5c94565b1d83230d62649ffe8fef08c755251853,1320,1320,0
0x0ea137023246e6070f0a926c2e3becaeacbefe5f,19800,19800,0
0xc2ceab32ea8fd2103467a05a666fd32d7a5cad34,277.2,277.2,0
0xdb3f4793e4aee00ddbfeff4ba3445ddca0fed551,5544,5544,0
0x9b6db39a5d2613a58a4d3e8f097403660dd69e6a,11220,11220,0
0xd8dd4124d766772e033c8229e0bca94ee7c0750c,660,660,0
0xf57d20cc6d7c3f2a91e451f13a2b811cb06ba7cb,3300,3300,0
0x6ca63cc6cebc09452006d2dae3cbdcd2dadde767,3300,3300,0
0x8548c014c75c5089633755e4d61ded6d448e5404,3231.954,3231.954,0
0x3c535a5e159521e6272c03dad1becce1ff0e88ce,4422,4421.99758,0.00242
0x0322fd686489d2e6760c8fb72855411ea1c23c62,1320,1320,0
0x4c48ada136bd58902ce7aac5211f12d97a2b939d,10678.536,10678.536,0
0x97358aad9744ff4d91b95f54600111fd6a6868bf,660,660,0
0x88dd6c8c3e615124604b12d7442c58f53bfe330b,27390,27390,0
0x7bf2f07ddbef9dda3e8e6123e0754d536cb629c4,3168,3168,0
0x8d8016e6640b6d69397e3d0447d71829156b58f2,3207.6,3207.6,0
0xf0b91f302348b1dd7b47b94b5605cf506b1acfcc,1320,1320,0
0xe7d0c3c726b9ed03ffa0a19e7a3970db17602b08,297,297,0
0x8f6d19f57b456d900e8ad5273505a38179030e46,3267,3267,0
0xfc820096d4439da123ded8fd6f224f8d587487e3,11880,9504,2376
0x1a055488b98853944f10c770848743cd202ec6fa,9906.6,9906.6,0
0x11f7edb5997bf8a11f13dd2d5ffb0d971aca8717,19800,19800,0
0x90d2423efc34f2182eb18fc127c90a687fd9c592,16335,16335,0
0xf42eda7c3cf47a3fb0058f29ccf96ddf9f0e34e8,13200,13200,0
0xc50628714ab7bb9e11fd47537a0dbce2e0580cbb,1716,1716,0
0x95068cd85e3109fb9132da465683d3fcdf99f430,3300,3300,0
0xbc57d3eaa7f72399ee1c760e37f4126bba38f120,858,858,0
0x1070e28572a4ac24686713a4612839e03796e0b1,660,660,0
0x9eef45004ee9a4995bb10517f07a4dbb3f02b251,4263.6,4263.6,0
0x0420a5073ab27ff76dd701c29eaa5fd2bbadb69a,2904,2904,0
0x8df5edc049f29fa2aacb98297704bfd1e1f425c0,5280,5280,0
0x541f72061b493d9df4e2e93de2f743d23168bdd3,297,297,0
0xcabc46cfc6be955110cbbf31518f2c131f74df62,1506.4715094,1506.4715,0.0000094
0x5686292a509cffd797c4282e8e42a52e20bfe438,1320,1320,0
0x5acf3cd4c8c3648423a8df99401846b450d8b239,1056,1056,0
0xdbc89c9d250a678c98cf02a468d6b966e438d8e3,6798,6798,0
0x252cacaeedb807a15c7442e3c7328c5a3c29918d,990,990,0
0xcb70b51b0eeb174ba3f2bd191dcb7b96a00124ec,3168,3168,0
0x33f3863d83cc0f7672694a37fc8bc132c8df7439,3168,3168,0
0x6205e862cc82074989ac49a8bbdde7d42f862f6c,5412,5412,0
0xfca3298f672293cea337439458fc06492ab79fb1,2970,2970,0
0xff0cd7a01c3a18f919060f964b8457dd30dcb77d,957,957,0
0x9270c6390061d77689f2ece4a2551945c8677e84,660,660,0
0x878e747e0c87996cf55162b782e567fac6e87052,660,660,0
0xbb8a871d9199fff6bb49859303da23ca576d2499,3300,3300,0
0x96c5094a59780e9d75569a5ff5b97ee9acd559d3,6600,6600,0
0xfa203b3a184b7b2863b3e518b820248c1dd1cdaa,3300,3300,0
0xb624264af798db0d07da15bdb4bb4558abd88443,3128.4,3128.4,0
0x0b362de50c65555f637e4ef4fe8ed625ebb54086,242885.08195776,242885.0819,0.00005776
0xd65e728b2219e34dc04a9fc96aeea4a19cb2b110,6600,6600,0
0x709e8bdf37a1ef72ef4b8984bb9fd611a510801d,1320,1320,0
0x8dc90ce565d0be5c392621a56080f58a3456415e,6402,6402,0
0xed5498d4624b15f5a37215b1e30776944a3c76fb,5082,5082,0
0x09ee3f4a50f3531020e5db3abfe59469848b10e3,1320,1320,0
0x034bb51fa7d64fa37295367a10e84170983ca95f,660,660,0
0x22f6a08b13d46bfac92f45a624dafd3ab4ca5761,3168,3168,0
0x7453697ff21968ebe745f65b9e065da3c246ca26,13200,13200,0
0x003ea3556bb0720913548a1e14e5e583269f4027,285120.000044587158,285120.000044587158,0
0x9a6cdf8221636d503773aad48dd3998e4ae03a5d,19800,19800,0
0xb2be89dcfe3419eba1f72008af89d0fceed70a92,1995.48624,1995.48624,0
0x0f5177f022bf09b3459d52666faaaa5473d876bb,3158.87971278,3158.87971278,0
0x8300c3fa582111b068c4a6d03596635b39d95c18,1980,1980,0
0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,19074,19074,0
0xd35d0dad9be1ee7f4693f3e84d31e219ebe1854b,1848,1848,0
0xe0b1354ec7f5031116bad76e5d6d2ac5e119a313,1320,1320,0
0xee99022a67130568b425fb1518cf2916b1a9adb3,1650,1650,0
0x7a0c7670551015a50cd992dca64436694596ffcc,3117.84,3117.84,0
0xcee46af2a76cfe0e2e9f5b0e4922aa5e6ebd794f,19140,19140,0
0x2d33be68c5741e7b2dc0e7ab205b35c12083a1ae,19800,19800,0
0x7c78c13e3876b0c86bc5acced2250bd30c811651,660,660,0
0xb347393e29c96fbdd378ab959dc923dd34e487f1,13200,13200,0
0xda6457adc981b66c4d8aae480aee96966c368d76,19008,19008,0
0x5aec212516c0f617e83eb407f0f8a2f792e4ce01,19800,19800,0
0x115b65464043e9d0ad7422f95d1398b593c0efd3,13200,13200,0
0x9488a6a5b04c84425ce30f7d961e03031f5b5175,13860,13859.9999,0.0001
0x392a3eee9a7b5cdf85e9e10a041ba63ba5aa1966,3300,3300,0
0x58ba52775582cc3debbbd6472f4fed07154f4a17,1320,1320,0
0x4b1c7d17e235fa075e432653c9acbc2b2b4c2948,7920,7920,0
0xbf0858b4d399cc1a488963f73ac58211149f85bc,66000,66000,0
0x1c8f53b4bed7a5b74a72735598ecdba5c02e4510,3300,3300,0
0xf7cd363734c90a110c7387718cf105e9c491aa95,1188,1188,0
0x456ec4d3265a0e2c8566728f819737a8c4a9872e,462.66,462.66,0
0x1dc8c703782676a0d15ba324fc891df9c323502e,3300,3300,0
0x021490930b85ec674590088fb8ec933fca722bb3,3415.401825,3415.401825,0
0xef992422dec0f5cd2858f61bc4c3c130b5e2a70a,1980,1980,0
0x9098dfdd9f7db5f667573da7c2c14a241563295e,3300,3300,0
0x911d0d304c43acf55134fd062ccfa5fb78551126,5940,5940,0
0xeb3d22ab11910a397f429b0e93409154f9d48303,5280,5280,0
0x732a5dc023f63db972f061de0953a1f825ab296c,660,660,0
0x16b353838e3a5bf8a585f3f8e528e5976801b5f0,1320,1320,0
0x788d3a2e88cf44b6c392b11f0262f3f93365d22d,3300,3300,0
0x819ab2a9b61e20eee64f481215abfd90ae981586,660,660,0
0xc35ea1d64b85868a52359dc9259c2bfeeba2cc0f,1650,1650,0
0x1c305b01f83a234bc3ab943c97886ed3801a8ab3,3293.4,3293.4,0
0xe63890ab05f713821d58db601ce4834a74e16a0d,405.372,405.372,0
0x75b6d7a0c305e4348b8864751ed1220918326a44,3300,3300,0
0x0d81219c8ed6e4f269fe89d83c224cfd700cab43,21252,21252,0
0xef92841c6bcf0d18a82c1eec172123ac2e6225b5,9900,9900,0
0x30511897c1113809332626a2a43b4bf630e6bd91,2640,2640,0
0x36c7d85b3949e609101e79d51f7c0d70f5e5a046,660,660,0
0x1ae6211f7a5c6988227140ae76ee5e570ce98756,19800,19800,0
0xbc535f097a405f0d492d770351371151cb7af2d4,3300,3300,0
0x4bf032c202fa8379ec1d2c400289a6d8d36963e9,4620,4620,0
0x21be2dd0bc80d1514561388f6a7179629cfa4e65,1223.64,1223.64,0
0x64507cf81365a66eccf03ff813ba424fba981054,792,792,0
0xefe2f4f811667fdfda0c866f47ea64b1767457d0,6600,6600,0
0xc3ac97ef5510ae0f6b0a35f803770f71249ffb5e,1980,1980,0
0xd0cde965c22da3eb9b5f7379df05b5d0a3e2f3be,4783.14036816,4783.14036816,0
0x51e9ebaa1d6b6029c88a42bdffe81ab4956cc062,109230,109230,0
0xab5ef0328da492c2f1de9706db5b36bf7cbbe7ce,9900,9900,0
0xc780aa3411b8da0572652f76167f5c056478cd67,20790,20790,0
0x73c61883e265a49b94055c4d4cc00058f1c9fd12,1320,1320,0
0x62a33454392771e13a1b885066f751fcfea8d3a9,15180,15180,0
0x8e985bcc66988c73b10b7cd16a9296d26e18c96a,13200,13200,0
0x0bb9c0fe1ec66efca104975238498aab375ddcce,1609.74,1609.74,0
0x62a3a4d00bc199f36f15b1c963f146a545410a4e,2633.4,2633.4,0
0xe4dcbe1b96315ef312ad6af61b4c8bb12aa9db09,9174,9174,0
0xb76bca3e1235014d48a920c2e596510202cabca9,1320,1320,0
0xf10fbe174c79f8f8dcaf1acf18e57c826724801f,7854,7854,0
0x9c5d118b8b7bf6f690120043eceb1006eb35000b,660,660,0
0x83bac67fe858118e944ead3f1e893e3facfe4876,2244,2244,0
0x9a0b32374a27ab8535a13566d557130e86972691,4620,4620,0
0x4f8b7bfb2f869992ee4623fd49772a7bdc6e44bb,1287,1287,0
0xc0f0bb853d08b9ad6f59c40ba37a59c9548ddede,1300.2,1300.2,0
0xce884288a4d7c469635792b788f30208b91aaf3e,3890.7,3890.7,0
0x2915dee6b80da1418918a5fe2777cf2ef3a69cac,5082,5081.9999,0.0001
0x61e6f4bb7d04fbe3aee429bc1c7e720d6f4e3bdc,2640,2640,0
0x51c3c6127af000475bf6b81b4469409e42132753,1320,1320,0
0x4a466a7915c2dbab7cdae6a0587daf94d89c033c,2640,2640,0
0xfb945697454c1c22d5f88be5558469182d6e9039,660,660,0
0x74f355aeddfe000c50701d15594e37af63fddaa4,726,726,0
0x10bbd3ab1835a2688ea8f080bca325e29c51d442,2079,2079,0
0xba5bec3f165f1aea16b8a456d941ca404e84dfee,3273.6,3273.6,0
0x81479d439a11f4347492e7d376bbf6ad376674b0,2640,2640,0
0x3b17facdd5e8be0029a68e10743b4cf24f37d030,7920,7920,0
0xc9fd60bb3615af0d69da9ebdb16e35ae5d1d09b2,3300,3300,0
0xfd3490f684f06935d01965fcc1d506f9147c74b1,15840,15840,0
0xead56d57cddd3c1f004a1f194c1c2c519a7ffd54,11880,11880,0
0xb509559372009a06be0321a403bcd176de87ab64,6534,6534,0
0x3c9c9c26c20441952eea67854b15a634dff70219,2640,2640,0
